Date,Price,Open,High,Low,Vol.,Change %
01/02/2024,209.92918641903648,210.07385096653618,211.57693993189875,207.3794831903753,38.74M,0.00%
01/03/2024,210.99963053376308,208.68354531342516,212.15038723023545,208.1333229625817,36.83M,0.51%
01/04/2024,212.5697211800519,209.33943057790583,213.57873783073492,207.00201936407734,52.29M,0.74%
01/05/2024,213.5616599856193,209.21787786211226,214.44166464970485,209.21787786211226,57.37M,0.47%
01/08/2024,205.30884089400791,206.2163874190389,207.19117585634837,202.4690068201181,101.01M,-3.86%
01/09/2024,198.74276381401404,203.41161763115642,204.2114328519923,198.318499591724,69.02M,-3.20%
01/10/2024,198.19209274584884,198.4167599342013,200.70977483026357,197.09496644659654,51.22M,-0.28%
01/11/2024,196.32124449338679,199.17354349798651,199.45236345209443,193.16148348746626,68.62M,-0.94%
01/12/2024,197.4677006508952,197.8466756584038,200.55625295026593,194.82979326250856,50.48M,0.58%
01/16/2024,198.4438486369255,199.08434080587432,200.50843304318323,197.28687859891718,36.45M,0.49%
01/17/2024,209.25924808084602,209.18438563628143,211.23269215854828,208.34198201673522,56.71M,5.45%
01/18/2024,213.23149104667138,211.31629143164326,214.6079561440992,210.5515580828391,66.21M,1.90%
01/19/2024,214.1001898823408,214.7248347137118,215.93532131204938,212.75070466371744,49.77M,0.41%
01/22/2024,210.8095314034522,215.32438129071411,216.42245745023644,210.19202034666324,82.54M,-1.54%
01/23/2024,217.22484198017656,212.31742944834383,217.32553933372478,211.83981397410167,60.40M,3.04%
01/24/2024,220.17209825144656,216.22572765896547,220.3172144699151,215.16189979334968,58.05M,1.36%
01/25/2024,221.35586907796267,219.96497929261753,221.47036823913214,219.22682321933894,37.37M,0.54%
01/26/2024,226.11613639282544,221.55674779390856,226.4218982735508,221.55674779390856,60.41M,2.15%
01/29/2024,227.92863008281574,227.23863098420298,227.92863008281574,222.9998760077358,59.09M,0.80%
01/30/2024,228.43062011796803,228.34882458430047,229.58506298889375,226.34811571466605,48.17M,0.22%
01/31/2024,237.24142313950443,234.8880687597293,238.09305196087644,234.0225294280941,28.48M,3.86%
02/01/2024,239.52164976952258,237.72134634872654,240.33140232099674,237.2370213935805,48.14M,0.96%
02/02/2024,243.0276602393515,239.99809598442863,243.18675631847816,239.10683808302394,38.86M,1.46%
02/05/2024,243.2998769616807,242.6743918958836,244.50485722361734,241.44784526238567,44.38M,0.11%
02/06/2024,242.6665167387512,244.10900106048766,244.10900106048766,242.13617298482623,40.03M,-0.26%
02/07/2024,243.2248587227687,242.99474753893998,244.09834116300362,242.35896795159826,36.87M,0.23%
02/08/2024,246.44991468662295,241.63508692591427,247.20713442510055,241.63508692591427,44.65M,1.33%
02/09/2024,247.80971530291097,246.78933643998985,248.53665439149802,245.55795562128492,36.91M,0.55%
02/12/2024,246.28429335129718,247.85398462950772,250.8726745050896,246.1297756117177,45.21M,-0.62%
02/13/2024,247.86371598924913,246.9147446685498,248.7453191474057,245.8551447247532,32.78M,0.64%
02/14/2024,272.14292679919845,270.9740954899955,276.1183077826479,269.9244818451208,47.43M,9.80%
02/15/2024,267.9081352533491,268.89222302143946,270.2714185973359,265.5934547174393,45.02M,-1.56%
02/16/2024,267.4025328480211,270.1062809813725,271.0557940480041,265.35490522406974,45.68M,-0.19%
02/20/2024,268.6205844017693,265.8565913225196,272.18179451279303,265.8565913225196,40.42M,0.46%
02/21/2024,265.964506456959,270.9787235299102,274.98021509281136,265.964506456959,45.82M,-0.99%
02/22/2024,271.10582403755666,265.7633188392941,273.11257208489025,265.64666038003367,59.03M,1.93%
02/23/2024,275.7974516569287,271.4718977795127,277.10221539212336,271.29594842483755,65.59M,1.73%
02/26/2024,277.11442879517534,275.0785587344784,280.29877970344234,275.0785587344784,46.91M,0.48%
02/27/2024,277.5162909553745,276.85265241489884,279.4200708820648,276.1608007611596,33.43M,0.15%
02/28/2024,279.1217503385716,277.4256616911483,279.1217503385716,275.77495749656526,20.14M,0.58%
02/29/2024,198.1746044619928,186.63881527191595,199.61155992129193,186.27136590906574,87.44M,-29.00%
03/01/2024,202.5213093355672,211.52491122786344,212.6780026363543,201.26474273758438,101.35M,2.19%
03/04/2024,202.24816767826567,201.7204966991235,203.7589927925204,199.81360867629115,51.34M,-0.13%
03/05/2024,194.28948518998013,198.034823211516,200.67368386359368,192.57412948564067,59.73M,-3.94%
03/06/2024,197.16595487274873,196.86361145131568,198.91344623323434,194.4524406508838,52.16M,1.48%
03/07/2024,193.26724451576501,193.26211777934043,193.81887261667597,189.76779802979001,46.74M,-1.98%
03/08/2024,199.92195613348503,196.22683554033742,201.507324565586,196.13365855969252,52.98M,3.44%
03/11/2024,204.7465870508741,205.70751845263968,208.18962189287234,202.72252529199156,52.93M,2.41%
03/12/2024,208.65343958730162,204.93547988434025,208.84695056547662,203.03949055749047,47.31M,1.91%
03/13/2024,209.45347934002822,206.09891813984282,209.76537836632792,206.0361262572076,38.22M,0.38%
03/14/2024,252.64074359512296,251.99683736815985,252.86911614513167,250.48557214757508,35.56M,20.62%
03/15/2024,250.28447633111983,252.5994785460563,253.48767743936776,249.21406160401835,39.48M,-0.93%
03/18/2024,244.05356211535945,248.74389335283766,249.05752006567326,241.813697044317,55.74M,-2.49%
03/19/2024,243.02398876451528,243.6788214906419,244.36433939338548,241.7332668058398,40.24M,-0.42%
03/20/2024,245.23203289597464,244.16723059552274,247.7368482859586,243.0492464020794,45.05M,0.91%
03/21/2024,242.22367144182516,243.24957218193177,245.75217766165574,241.31296686798558,40.86M,-1.23%
03/22/2024,242.92736150335614,242.46800085725943,243.72319721976464,240.03266348381985,37.63M,0.29%
03/25/2024,237.24779219146177,239.83102901247332,240.0912116640398,232.63860507931508,61.71M,-2.34%
03/26/2024,234.58777707033505,234.1058916761413,235.26271146152914,229.14054893510283,49.63M,-1.12%
03/27/2024,233.1837147059183,234.75316586444643,236.2341369402965,232.56298060572482,39.44M,-0.60%
03/28/2024,227.97170301394362,224.87765970587216,228.9179780382756,224.87765970587216,44.92M,-2.24%
04/01/2024,225.12060244244975,226.3329762931882,226.8784872826137,223.96269740378114,47.92M,-1.25%
04/02/2024,227.95480063601303,225.15912393148133,229.5340250489688,225.15912393148133,44.69M,1.26%
04/03/2024,228.4314864013284,227.29817836226795,229.71102991851083,226.75847291666707,36.21M,0.21%
04/04/2024,228.88395641110768,228.36054599572682,230.27976406453334,225.8217332267553,35.17M,0.20%
04/05/2024,228.3075957200807,229.1789099905442,229.97062498716218,226.1522485703067,42.11M,-0.25%
04/08/2024,229.8144312689706,227.76365589216243,230.67609039564647,227.76365589216243,38.17M,0.66%
04/09/2024,232.98665673332263,231.50381600081397,233.21526292099094,229.6483173607391,90.15M,1.38%
04/10/2024,235.08872402750174,232.96840982661158,235.90759723519864,232.96840982661158,45.99M,0.90%
04/11/2024,234.73898177069455,234.69706216208715,235.5093926607956,233.46913292097884,33.50M,-0.15%
