Date,Price,Open,High,Low,Vol.,Change %
01/01/2024,2310.154094605931,2323.4030822420773,2329.3672074733317,2310.154094605931,,0.00%
01/02/2024,2306.9345494624285,2315.834311291868,2320.446382996405,2306.102807991486,,-0.14%
01/03/2024,2346.7367795803675,2306.824815458276,2346.7367795803675,2306.824815458276,,1.73%
01/04/2024,2364.742126045316,2344.8287900098985,2378.394684297906,2344.8287900098985,,0.77%
01/05/2024,2337.8696611687224,2362.808140654903,2362.808140654903,2334.0509412682513,,-1.14%
01/08/2024,2351.8821220163695,2337.171386145859,2362.142278275039,2333.739415015516,,0.60%
01/09/2024,2386.8696667078343,2357.2105096936284,2392.363480774924,2351.9715351451873,,1.49%
01/10/2024,2374.519327438372,2383.8690585023282,2397.959615552148,2371.6521378946354,,-0.52%
01/11/2024,2420.6806816092662,2377.7006532319947,2424.924670047252,2367.6841315774286,,1.94%
01/12/2024,2425.8731083892144,2413.4482595499,2448.0522347473807,2405.7355201434143,,0.21%
01/15/2024,2746.2045996498455,2735.6911223065163,2746.9917739692696,2721.3133019983734,,13.20%
01/16/2024,2656.9208444777933,2743.9931926983363,2751.0784541550393,2648.7515780540803,,-3.25%
01/17/2024,2704.462949931503,2652.693771050988,2709.8304659698756,2639.7812326373046,,1.79%
01/18/2024,2683.6368132463112,2703.037234702917,2710.706733858364,2680.6358984757776,,-0.77%
01/19/2024,2618.2309494662304,2689.070352857885,2689.070352857885,2612.0193752253995,,-2.44%
01/22/2024,2598.1242449631022,2616.2281236708136,2627.374935246465,2586.844651634427,,-0.77%
01/23/2024,2572.6282679087653,2599.8002719609913,2615.9963178213734,2570.2113015841605,,-0.98%
01/24/2024,2566.120438690125,2576.193987936325,2584.4012056688484,2537.9407018370284,,-0.25%
01/25/2024,2563.7199225613995,2566.4931927058187,2575.9661618794808,2557.120126769187,,-0.09%
01/26/2024,2612.282074330983,2565.411369949741,2618.8321384676483,2562.6098555644407,,1.89%
01/29/2024,2327.0564186302445,2350.930705137885,2352.1731130270414,2317.7828074840636,,-10.92%
01/30/2024,2353.110350561153,2328.4589850173697,2356.2970501793134,2325.453205858278,,1.12%
01/31/2024,2374.35981007363,2356.076257673322,2380.4301736235598,2355.4323583487285,,0.90%
02/01/2024,2294.3311569008943,2378.7661642806356,2385.1431232472564,2286.008556565802,,-3.37%
02/02/2024,2310.280414094695,2296.9119599504197,2313.185318969439,2288.114844614928,,0.70%
02/05/2024,2314.050042593949,2312.9711528587695,2319.7735085006025,2295.0624806830583,,0.16%
02/06/2024,2321.6243051229417,2319.2553119263493,2336.3761111034137,2314.0869276112157,,0.33%
02/07/2024,2305.101708834131,2328.6182593933377,2330.092828270081,2299.6155783068684,,-0.71%
02/08/2024,2331.774099024894,2301.8041520505926,2338.131996566777,2301.7665909085626,,1.16%
02/09/2024,2312.9111367199503,2330.2125721266902,2330.2125721266902,2312.9111367199503,,-0.81%
02/12/2024,2645.8323291011898,2639.1747216858394,2656.560882920729,2635.3418587753395,121.32K,14.39%
02/13/2024,2649.1400850235837,2649.0563180701324,2654.377065739859,2632.243494245666,,0.13%
02/14/2024,2634.140617277832,2646.799539982836,2656.449880139849,2622.36878941663,,-0.57%
02/15/2024,2631.833814598536,2631.6167712558386,2643.260321799519,2618.4322454497046,,-0.09%
02/16/2024,2660.054292562279,2635.1636121146025,2676.7060940305305,2627.0739023089195,,1.07%
02/19/2024,2695.1814860433774,2656.5644863166603,2696.874167274079,2656.5644863166603,,1.32%
02/20/2024,2715.925332456351,2694.0810011444632,2722.0443919005943,2677.062962615783,,0.77%
02/21/2024,2677.7579169574465,2716.513938169963,2725.441388821951,2676.063591460301,,-1.41%
02/22/2024,2645.3576195960195,2681.3304280924954,2691.2301332006673,2645.116525575383,,-1.21%
02/23/2024,2653.039334702367,2648.6554270401175,2664.0979124891664,2645.8236019205374,,0.29%
02/26/2024,2928.5845279384725,2904.1972261837595,2932.708313666122,2895.6169753368363,,10.39%
02/27/2024,2883.122930198913,2926.3696574299497,2941.633349134037,2876.702567954197,,-1.55%
02/28/2024,2898.897238366512,2882.084267988091,2908.911340811924,2882.084267988091,,0.55%
02/29/2024,2934.628744039274,2897.051534949927,2937.3703474631984,2891.515224643777,,1.23%
03/01/2024,2931.3105077185696,2935.629977153805,2950.2419940300338,2920.924833838565,,-0.11%
03/04/2024,2936.2768717531635,2932.8334155546286,2959.370544653806,2921.759357181858,,0.17%
03/05/2024,2937.128259855865,2940.737748104956,2946.0011399454315,2916.354714544687,,0.03%
03/06/2024,2956.2059096437797,2933.186372926608,2956.2059096437797,2928.0978059193017,,0.65%
03/07/2024,2913.6548792410404,2951.0312671593324,2957.6301089763447,2890.1375268907595,,-1.44%
03/08/2024,2917.4931801731414,2912.710846015034,2935.275599469125,2893.8539968946134,,0.13%
03/11/2024,2332.355003856745,2329.6427119917316,2334.3121483471123,2318.985471713715,,-20.06%
03/12/2024,2354.4669708540264,2328.8132751855446,2361.842061982572,2328.8132751855446,,0.95%
03/13/2024,2360.2550165636626,2353.8890664907526,2360.8509571692375,2347.0423848465043,,0.25%
03/14/2024,2389.2328111613674,2356.7315794613696,2391.8739741195554,2356.6779530305753,,1.23%
03/15/2024,2360.107983546235,2390.352321424005,2392.2131710750423,2350.58715288533,,-1.22%
03/18/2024,2360.954554537613,2355.513236404658,2373.355735131966,2347.998753518968,,0.04%
03/19/2024,2372.3162658245637,2366.286076788484,2386.3104141862354,2360.962673203546,,0.48%
03/20/2024,2413.19536136808,2371.2542735429874,2428.815321051925,2370.641318428966,,1.72%
03/21/2024,2405.7108073594954,2412.562335043564,2418.257161677319,2393.8600815140094,,-0.31%
03/22/2024,2425.4484593054035,2409.668311737214,2438.063150253019,2398.4118706698573,,0.82%
03/25/2024,2322.290362193543,2324.848233433718,2332.2532713605506,2294.8300222642174,,-4.25%
03/26/2024,2314.573342938096,2320.787597273985,2336.1475274584077,2309.5755273082655,,-0.33%
03/27/2024,2331.2345965278746,2318.488979098126,2345.3037320169997,2304.4662412775165,,0.72%
03/28/2024,2337.271940556577,2331.600028905451,2352.3244516138016,2325.0054191456065,,0.26%
04/01/2024,2333.606478521837,2341.3844772663683,2345.928930411361,2320.180394763141,,-0.16%
04/02/2024,2284.6798038403713,2342.1112193681197,2342.1112193681197,2283.4516269869637,,-2.10%
04/03/2024,2317.5772662148124,2289.0504622942435,2326.563232297926,2280.335568332624,,1.44%
04/04/2024,2307.8705465772364,2317.4356009303115,2327.10055028362,2282.8030902684254,,-0.42%
04/05/2024,2296.3136570250363,2306.4358633994684,2326.268752830281,2277.768263382967,,-0.50%
04/08/2024,2318.891912567679,2301.1796958933514,2331.261375380431,2288.722695844502,,0.98%
04/09/2024,4001.515474029132,3979.906530794769,4029.1419142312398,3973.237292154014,,72.56%
04/10/2024,4105.265414308481,4005.4708449003524,4114.268068026713,3993.8761774946747,,2.59%
04/11/2024,4124.615243501788,4111.297095962596,4156.260667060289,4092.6841388662233,,0.47%
04/12/2024,4195.435533743676,4127.179463868852,4209.5476966299775,4095.693603479705,,1.72%
04/15/2024,4171.297985392012,4199.243355801333,4243.468916523141,4141.841013690897,,-0.58%
04/16/2024,4077.0244959072693,4167.834167672263,4204.974217865547,4034.0965908152766,,-2.26%
04/17/2024,4044.0106901036775,4074.615008270718,4099.15887202221,4004.595960193086,,-0.81%
04/18/2024,4064.708350784827,4047.508508660415,4081.8070015679564,4003.2397398303137,,0.51%
04/19/2024,4076.5270101811184,4062.1056910153543,4130.739128834135,4052.4565365202016,,0.29%
04/22/2024,4076.415070119636,4084.3176497564355,4112.23645215727,4037.998712978272,,-0.00%
04/23/2024,2422.8772269504107,2426.37491440713,2435.2776876612115,2405.0186203302515,,-40.56%
04/24/2024,2379.7484066899074,2426.997377918814,2427.1207165667092,2374.6883183590103,,-1.78%
04/25/2024,2328.7898684459874,2375.9102643561946,2385.0117179858885,2326.939500892325,,-2.14%
04/26/2024,2336.73596378137,2328.2242040515403,2348.99034235193,2325.283170646285,,0.34%
04/29/2024,2350.9416092342803,2339.391409615334,2359.539591831229,2333.8452188309634,,0.61%
04/30/2024,2362.8923496866423,2350.6218101784375,2362.8923496866423,2340.3056378947376,,0.51%
05/01/2024,2338.152496664398,2364.870528959735,2364.870528959735,2335.3226222407197,,-1.05%
05/02/2024,2344.0711316403767,2337.836277858036,2351.2218962358434,2325.4868267446677,,0.25%
05/03/2024,2331.5291052658204,2345.446645314933,2352.3099544092424,2323.2624464537575,,-0.54%
05/06/2024,2350.767917484831,2327.6233283745487,2355.2441750164153,2317.7265142621486,,0.83%
05/07/2024,2527.5925214405297,2519.6090243908197,2528.7973506795374,2503.819689207879,,7.52%
05/08/2024,2502.27515777114,2519.5535987899952,2528.315431194823,2486.9632310832217,,-1.00%
05/09/2024,2518.018180643646,2503.304944667508,2529.2317699014434,2503.304944667508,,0.63%
05/10/2024,2503.42579128437,2519.6134791568943,2532.0560819459583,2497.8787415141883,,-0.58%
05/13/2024,2500.625452981978,2500.9538898942856,2508.3251267854707,2491.622304840257,,-0.11%
05/14/2024,2494.8770145301355,2504.173770401779,2507.704629596395,2472.9634795834313,,-0.23%
05/15/2024,2492.490674547059,2491.017996573283,2504.344886384151,2470.6127297722182,,-0.10%
05/16/2024,2525.7969142496936,2495.804949427455,2525.7969142496936,2495.804949427455,,1.34%
05/17/2024,2499.7261586901445,2521.5726755968453,2530.930266381462,2485.3562788148633,,-1.03%
05/20/2024,2508.398030852533,2497.94296188463,2508.398030852533,2482.6807547231633,,0.35%
05/21/2024,2647.867056962754,2646.036252474792,2658.2627904370847,2633.314467456308,,5.56%
05/22/2024,2585.4548867651133,2651.045437723715,2651.1360975649977,2584.31713764393,,-2.36%
05/23/2024,2592.7644497768397,2590.7577502162767,2627.9710668693388,2577.4215226593383,,0.28%
05/24/2024,2622.2448104540917,2597.3121370487543,2637.3959267433593,2589.589978944154,,1.14%
05/27/2024,2608.1085024419126,2625.765797657976,2631.5310476030454,2608.1085024419126,,-0.54%
05/28/2024,2611.959720313767,2612.822546676976,2624.7499654972244,2609.020422706101,,0.15%
05/29/2024,2633.1015214777176,2615.9342998105626,2641.650863607145,2613.244708316871,,0.81%
05/30/2024,2621.5882533714957,2637.1882663490364,2639.355229691991,2611.6566416024543,,-0.44%
05/31/2024,2602.802044070751,2615.836805060846,2629.3258136682866,2594.1430388802687,,-0.72%
06/03/2024,2629.085427551216,2602.403036959477,2629.7354828657367,2599.5827187388254,,1.01%
06/04/2024,2038.303027898414,2019.3841535068188,2038.303027898414,2014.7720879691105,,-22.47%
06/05/2024,2037.0020834895492,2034.0781302010744,2047.6027723669374,2028.389046820114,,-0.06%
06/06/2024,2039.7242364491033,2035.1952127047182,2058.381826458494,2031.530302475443,,0.13%
06/07/2024,2055.909943178674,2036.3509292664714,2065.13934760179,2024.9875461987522,,0.79%
06/10/2024,2037.4882119917536,2060.337249764075,2060.337249764075,2028.442881485381,,-0.90%
06/11/2024,2022.771517496649,2041.8044561666466,2041.8044561666466,2013.7933845624063,,-0.72%
06/12/2024,2036.1576885375343,2025.8994492208462,2038.8814219906055,2021.350212827543,,0.66%
06/13/2024,2032.8474654438091,2038.9156721659915,2041.7369361128608,2032.8474654438091,,-0.16%
06/14/2024,2035.2404536400468,2035.7804989266092,2039.2358292730562,2022.0954698389264,,0.12%
06/17/2024,2022.8581660317448,2031.3754253997595,2034.535336355867,2021.3780151884469,,-0.61%
06/18/2024,2714.368406198711,2692.7106698171206,2720.1113407684707,2687.2149006557925,121.32K,34.18%
06/19/2024,2699.2338701977947,2713.440333733457,2713.7840124136387,2699.2338701977947,121.32K,-0.56%
06/20/2024,2705.553756782974,2701.7504598428636,2715.6375816965815,2686.544584963598,121.32K,0.23%
06/21/2024,2748.3534595655005,2714.717100693386,2748.3534595655005,2701.6637985976754,121.32K,1.58%
06/24/2024,2753.7490411457425,2744.7659538675416,2763.366147423498,2742.4869170186626,121.32K,0.20%
06/25/2024,2752.5722884320276,2760.778429731887,2760.778429731887,2730.097862343489,,-0.04%
06/26/2024,2769.508197873572,2755.1034951425568,2787.231653817102,2753.2365682456884,,0.62%
06/27/2024,2739.722641336362,2772.9963230730837,2772.9963230730837,2727.515983600522,,-1.08%
06/28/2024,2762.8139429217085,2734.4883956011913,2765.03410461537,2733.4108570285484,,0.84%
07/01/2024,2752.1278866834195,2770.0254170959925,2770.0254170959925,2741.449317841212,,-0.39%
07/02/2024,2796.151721884851,2755.816984114659,2800.856771735497,2755.816984114659,,1.60%
07/03/2024,2802.104976606229,2797.1468066430775,2819.2799913885347,2789.802564838355,,0.21%
07/04/2024,2815.9576693412473,2796.9762723023464,2825.6338798902552,2771.701013309435,,0.49%
07/05/2024,2845.620490442731,2819.4743940330945,2848.9114481957868,2811.4607717974172,,1.05%
07/08/2024,2865.508139711857,2837.616272933587,2885.509583982347,2837.616272933587,,0.70%
07/09/2024,2856.7964413977443,2862.4376212940188,2875.0590086398443,2834.551700148701,,-0.30%
07/10/2024,2862.097262850946,2855.2876925367063,2882.9428090117467,2850.495424940945,,0.19%
07/11/2024,2903.513241181739,2862.9671777413178,2913.0875821182576,2852.6100989852343,,1.45%
07/12/2024,2897.30187788372,2906.499824092043,2945.3093371467667,2883.0150893372524,,-0.21%
07/15/2024,2906.5024742873347,2899.991575767842,2908.233424446323,2861.3381885610693,,0.32%
07/16/2024,4342.297340683122,4327.6735052407275,4360.762743877682,4300.8892907446125,,49.40%
07/17/2024,4455.72681215635,4340.399273795703,4457.102457903812,4334.516750109337,,2.61%
07/18/2024,4488.477293918659,4453.252603736395,4498.103398163969,4431.706820080148,,0.74%
07/19/2024,4485.09024045679,4484.015413683339,4521.669299836157,4445.493091008052,,-0.08%
07/22/2024,4495.084835993964,4486.6212419813755,4499.416507381626,4486.6212419813755,,0.22%
07/23/2024,4527.641903734677,4483.442499432018,4552.517011806351,4472.178101260845,,0.72%
07/24/2024,4332.845667629922,4532.913288324528,4550.0338013592955,4302.929359339977,,-4.30%
07/25/2024,4345.556891685657,4326.476691723396,4400.288049132897,4320.006177683835,,0.29%
07/26/2024,4313.272678189055,4348.798769925276,4378.980583874845,4273.909783598803,,-0.74%
07/29/2024,2061.5827481602823,2063.5346748659094,2074.5460957791365,2060.97331423375,,-52.20%
07/30/2024,2058.3474622899075,2063.352563194875,2080.277650785109,2058.3474622899075,,-0.16%
07/31/2024,2039.0670344073098,2060.0031112431034,2067.4505549112514,2032.6591158659842,,-0.94%
08/01/2024,2047.3146154934711,2037.9265805850728,2051.0292939760166,2033.5149567855428,,0.40%
08/02/2024,2047.3554177580427,2047.2507529533127,2065.315248419005,2026.5858408370673,,0.00%
08/05/2024,2025.4704716424937,2043.8637773172993,2050.254482769285,2019.6705255011511,,-1.07%
08/06/2024,2028.3786112044113,2028.2584389386639,2043.956420492468,2027.2790183145698,,0.14%
08/07/2024,2022.6008070107437,2029.552616366892,2037.1365149199912,2022.6008070107437,,-0.28%
08/08/2024,2027.6674904479075,2024.8614463480808,2039.3312940204794,2013.5123481086282,,0.25%
08/09/2024,2047.0039096171938,2029.8317567330962,2060.923076307837,2029.2922515022624,,0.95%
08/12/2024,2171.2097384339813,2159.4601249104126,2183.9257107888457,2159.4601249104126,,6.07%
08/13/2024,2180.7914156821666,2173.562020233283,2200.144195891954,2165.739065014825,,0.44%
08/14/2024,2193.210547084386,2176.261072574015,2197.382506110094,2175.4695332914825,,0.57%
08/15/2024,2229.719091259137,2193.0240222272755,2232.5474835325945,2188.129311194987,,1.66%
08/16/2024,2245.8208194389076,2237.173988944776,2272.7959790574155,2226.1779308612395,,0.72%
08/19/2024,2275.6316012579196,2249.6227821192156,2281.4168139522,2243.1294010809493,,1.33%
08/20/2024,2299.8243145790075,2278.7474193567036,2300.8710218780184,2266.106537195535,,1.06%
08/21/2024,2289.719748094213,2299.091976305282,2301.82298585636,2279.817360352908,,-0.44%
08/22/2024,2329.029061839327,2286.062603964203,2330.747197340574,2265.0161490663177,,1.72%
08/23/2024,2337.528815429085,2322.014434722093,2353.9589992289016,2305.663085601551,,0.36%
08/26/2024,4016.593296426471,3979.404042563467,4023.47634921085,3948.6182226861238,,71.83%
08/27/2024,4111.765450648772,4018.4068849141995,4111.765450648772,4010.6527243221512,,2.37%
08/28/2024,4139.852612613043,4106.591939206436,4173.422228000713,4091.111134188335,,0.68%
08/29/2024,4208.785861733429,4140.466585709717,4225.562777361657,4135.366148966189,,1.67%
08/30/2024,4325.086298169666,4198.437374985107,4325.845070424005,4195.106278395293,,2.76%
09/02/2024,4250.398383119711,4330.880136709477,4381.737262482038,4192.0358570056205,,-1.73%
09/03/2024,4346.995295077521,4252.919708090412,4380.36863579064,4219.749174725471,,2.27%
09/04/2024,4128.440106745964,4353.703509201322,4379.944215644691,4082.16336551543,,-5.03%
09/05/2024,4095.2082980245127,4116.147219250363,4162.4436582443695,4004.318414147969,,-0.80%
09/06/2024,4124.212032840038,4094.722195750597,4155.342434141199,4067.4897559572155,,0.71%
09/09/2024,4110.7998560841625,4124.732958039583,4145.292570077031,4042.567850909453,,-0.33%
