Date,Price,Open,High,Low,Vol.,Change %
01/02/2020,1738.3859391822289,1672.3341124019062,1739.9820533053612,1666.1287122376882,1.88K,0.00%
01/03/2020,1751.9770389951839,1728.33162218073,1761.8514732583492,1710.400483363184,1.61K,0.78%
01/06/2020,1758.179262792342,1752.395494494554,1777.4930263315189,1739.80984342894,1.16K,0.35%
01/07/2020,1727.816104923523,1747.7771465251806,1748.4365845292455,1720.4455834528085,1.08K,-1.73%
01/08/2020,1722.0882561521562,1734.6326620911866,1755.1764626939525,1714.8240978739373,1.02K,-0.33%
01/09/2020,1690.3823307860264,1724.689865913585,1726.065903249525,1680.9350490850575,1.83K,-1.84%
01/10/2020,1700.9624497302443,1680.9394559315717,1713.1586222550354,1680.22266361502,0.62K,0.63%
01/13/2020,1678.0239218253776,1702.3978229469215,1709.1427336108975,1658.862984314999,1.66K,-1.35%
01/14/2020,1727.5602482184102,1698.85346830986,1728.3626011309666,1692.2500255978896,1.65K,2.95%
01/15/2020,1732.1544510554713,1726.9170526826204,1751.2469412648961,1723.2998314543365,1.70K,0.27%
01/16/2020,1587.007565312942,1578.1369719162421,1587.3223472682157,1571.1578014430343,4.08K,-8.38%
01/17/2020,1589.3179593093207,1574.9777114253686,1591.0108880556588,1572.097407703645,2.47K,0.15%
01/20/2020,1579.0089087195786,1594.9554228180564,1594.9554228180564,1571.7135861321117,1.60K,-0.65%
01/21/2020,1550.7908552939755,1578.1309960067601,1581.0311723474906,1548.3334338300174,1.88K,-1.79%
01/22/2020,1561.7429212712887,1552.187754613061,1563.2226410975543,1546.4048256339245,1.52K,0.71%
01/23/2020,1568.7203598212868,1557.049699834651,1570.869603560824,1554.2818772881867,1.48K,0.45%
01/24/2020,1572.40881517868,1567.5384034428062,1575.211457571631,1558.8333807547476,1.01K,0.24%
01/27/2020,1577.152683797312,1571.1712516935997,1578.7696427017725,1569.5506442589224,0.46K,0.30%
01/28/2020,1566.282658252219,1573.4121344984892,1574.4870554869417,1563.7768141514414,0.86K,-0.69%
01/29/2020,1569.0442375268099,1568.5519609964567,1571.0228036871454,1562.987416923816,0.83K,0.18%
01/30/2020,1836.450691104384,1844.8373111399928,1849.9554402988956,1831.6770574220538,1.25K,17.04%
01/31/2020,1865.8057022877526,1838.3211233321515,1873.5309470883653,1825.3366581804976,1.17K,1.60%
02/03/2020,1874.1736731108947,1866.2162573216237,1877.8242097460136,1859.8250151123675,0.89K,0.45%
02/04/2020,1833.1955503281579,1868.2050710083145,1869.2288372987114,1829.8842303220201,1.05K,-2.19%
02/05/2020,1834.3861451508897,1840.1961997916803,1850.7995163068726,1830.3608291077069,0.74K,0.06%
02/06/2020,1842.9403675262224,1837.381487161453,1849.7719731543891,1825.7255198549406,0.53K,0.47%
02/07/2020,1827.5567982063928,1837.7913421824069,1839.7250961054347,1823.0572743760974,0.61K,-0.83%
02/10/2020,1853.2495603950533,1828.6814795270536,1857.5976162962504,1828.6814795270536,0.74K,1.41%
02/11/2020,1853.733875482023,1850.1150245824442,1866.1518838358993,1843.0536850664841,0.58K,0.03%
02/12/2020,1887.1410485609842,1863.5462220908516,1898.3086599847277,1863.5462220908516,1.32K,1.80%
02/13/2020,1840.139862394986,1829.8814750914637,1846.6459789575433,1801.3114012563676,331.59K,-2.49%
02/14/2020,1864.3091162114854,1840.2478394711839,1869.346880508136,1831.1607956961216,274.40K,1.31%
02/17/2020,1866.1410464367182,1869.6328664561781,1872.7764402838707,1856.6171857155791,196.94K,0.10%
02/18/2020,1857.1752525269692,1872.5292832310913,1874.3688821558717,1838.704193797519,249.72K,-0.48%
02/19/2020,1853.482813144486,1857.1992485018488,1866.692794009115,1849.1228832474214,211.98K,-0.20%
02/20/2020,1852.2365028938266,1855.5421566722919,1862.3549062561742,1848.3971135606107,170.26K,-0.07%
02/21/2020,1846.7957036353355,1847.1202466618565,1853.4841777748563,1826.118192198326,195.54K,-0.29%
02/24/2020,1839.0352332853709,1847.3707006921386,1862.5797846633225,1831.8567355875757,2.14K,-0.42%
02/25/2020,1845.7038137678453,1840.1032857428665,1875.5851856899126,1838.3801947314112,2.23K,0.36%
02/26/2020,1861.005377393813,1861.5210975852972,1874.0170720419735,1852.2820612422101,2.03K,0.83%
02/27/2020,1872.9181273707807,1866.3117500967178,1877.9300250509207,1858.4984930548183,186.17K,0.64%
02/28/2020,1835.6776219272228,1867.004671453064,1875.7540218067043,1829.1349955981584,319.66K,-1.99%
03/02/2020,1804.3100979500614,1838.229159539767,1838.229159539767,1796.0316468948406,367.88K,-1.71%
03/03/2020,1803.951919529138,1808.6784728452367,1816.671597335464,1801.1196872555997,205.75K,-0.02%
03/04/2020,1788.0697169976447,1813.2543850038362,1822.509281824447,1774.4502495309168,282.35K,-0.88%
03/05/2020,1784.400081868671,1808.5640622058309,1821.047816045343,1772.5070665019205,6.58K,-0.21%
03/06/2020,1777.9178178718034,1785.0805695165002,1792.0357306258188,1764.4822055203451,1.61K,-0.36%
03/09/2020,1817.4801691938385,1774.7927995711327,1820.666958188758,1774.7927995711327,1.66K,2.23%
03/10/2020,1827.0966607722696,1815.1463000615213,1833.494104361937,1808.7516490901442,1.75K,0.53%
03/11/2020,1841.4489202203047,1830.6880348112918,1842.383325392584,1826.7026977495211,1.37K,0.79%
03/12/2020,1941.530899528609,1952.4945115691,1957.9563956061845,1932.7037868848647,1.26K,5.43%
03/13/2020,1987.9827753442914,1947.9224978581233,1989.9461521389126,1929.4485200249255,1.77K,2.39%
03/16/2020,2002.5619765812942,1983.1532787185192,2015.2118410808757,1973.686260160832,1.70K,0.73%
03/17/2020,1959.4154261763908,2002.108271957706,2005.136058049752,1920.7852621062164,2.83K,-2.15%
03/18/2020,1936.1178252925454,1924.7854884457997,1951.155859422444,1918.9617167119393,2.07K,-1.19%
03/19/2020,1937.0455250389093,1943.8158224911606,1950.839546023264,1905.2599938165022,1.73K,0.05%
03/20/2020,1929.677753486604,1938.161846673621,1960.2185470640377,1920.0616501108716,1.41K,-0.38%
03/23/2020,1914.5027402209544,1925.8600702448948,1935.7238893332565,1911.0681659165118,1.66K,-0.79%
03/24/2020,1942.4840145375588,1929.6921235661343,1951.1248240463121,1899.466270034446,3.29K,1.46%
03/25/2020,1922.9144566257833,1951.427252657532,1974.707634054816,1908.3445281577392,2.30K,-1.01%
03/26/2020,1726.3942990930923,1737.8363124808163,1745.701376069721,1717.4598269769142,0.90K,-10.22%
03/27/2020,1712.770631090241,1736.3690223837614,1736.3690223837614,1706.808365125264,0.74K,-0.79%
03/30/2020,1709.571790673723,1710.332613610309,1720.643791036261,1693.5526449176843,1.26K,-0.19%
03/31/2020,1714.377908978151,1725.2131779903127,1733.9132039264684,1707.467459950964,159.60K,0.28%
04/01/2020,1695.3184618805274,1731.8013496017695,1735.544744894355,1689.3195069779376,234.53K,-1.11%
04/02/2020,1700.2668417518983,1692.4592084477451,1713.6664987873626,1677.501409136975,168.02K,0.29%
04/03/2020,1712.661211260717,1710.0966462822319,1729.4254470231235,1700.7501482563712,148.73K,0.73%
04/06/2020,1710.82491513358,1713.878644437531,1718.856887970768,1697.823151433075,184.73K,-0.11%
04/07/2020,1690.6550175531768,1712.4179533320632,1716.9207269204483,1681.4401475556647,203.37K,-1.18%
04/08/2020,1724.9446415239402,1686.99856928761,1735.5767869205022,1683.188423815799,250.70K,2.03%
04/09/2020,1790.112160352269,1804.0118493554994,1808.7250756945132,1790.112160352269,2.66K,3.78%
04/13/2020,1752.0211237432477,1794.7509751227901,1795.028255707048,1743.144287537663,11.97K,-2.13%
04/14/2020,1747.1304000629414,1750.0923206176185,1764.0520724436312,1746.8792202442955,8.31K,-0.28%
04/15/2020,1759.712681483794,1750.833863632299,1765.7310067085502,1743.5080268942725,3.66K,0.72%
04/16/2020,1775.163545252057,1765.358517063304,1780.157360594182,1756.1384399904493,11.49K,0.88%
04/17/2020,1775.776826425567,1775.9227408993115,1786.0811038332724,1763.5225254136003,6.34K,0.03%
04/20/2020,1748.5660109995413,1766.584652141065,1774.9830846009825,1737.9110146949995,10.63K,-1.53%
04/21/2020,1751.9066574758112,1742.059904984679,1760.028592278492,1739.6297090630605,9.36K,0.19%
04/22/2020,1751.5493567680414,1751.4824529135594,1756.872927049274,1747.1879402103957,9.86K,-0.02%
04/23/2020,1734.6675766450544,1748.4450703206135,1749.6080347391292,1727.1193471855015,15.75K,-0.96%
04/24/2020,1732.5655429020626,1723.9956366847139,1736.7778149033713,1704.6912727596145,235.96K,-0.12%
04/27/2020,1720.0545804710111,1739.486008160267,1739.486008160267,1697.7500146921352,255.65K,-0.72%
04/28/2020,1698.126267063517,1706.1525826522625,1718.3424545138519,1688.1914628875384,277.45K,-1.27%
04/29/2020,1700.0530485421073,1696.9991384217983,1703.438577700318,1681.4549547401025,269.33K,0.11%
04/30/2020,1676.5648878872216,1705.2431522937263,1713.9401804491722,1671.6962283080875,273.91K,-1.38%
05/01/2020,1718.2424550883802,1681.096714633627,1718.2424550883802,1677.39396304395,248.95K,2.49%
05/04/2020,1723.839351696162,1712.37594659569,1723.839351696162,1705.0358594873235,226.89K,0.33%
05/05/2020,1722.9363743468502,1727.8529473929868,1736.5329408138489,1712.6448326733796,215.34K,-0.05%
05/06/2020,1721.6501292153475,1720.4719220037362,1728.6906063860338,1700.5386315149399,232.21K,-0.07%
05/07/2020,1734.936949112316,1727.535927987686,1734.936949112316,1716.7015187300767,163.05K,0.77%
05/08/2020,1719.8746152586418,1735.3045015754676,1744.5038775917099,1719.8746152586418,0.84K,-0.87%
05/11/2020,1758.184659000475,1728.424146874231,1762.3877261745893,1721.2536778551896,0.39K,2.23%
05/12/2020,1759.7618732610988,1754.4620962461668,1761.9639207155142,1749.553298980575,0.15K,0.09%
05/13/2020,1764.3680488326213,1760.5127835164217,1767.8647545971357,1746.531456774686,0.55K,0.26%
