timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2024-01-01T00:00:00+00:00,865.55,999.65,-0.04,1,GOLD:long:0.1952@2065.0383,134.34,-0.24,
2024-01-02T00:00:00+00:00,865.55,998.69,-0.13,1,GOLD:long:0.1952@2065.0383,134.34,-1.20,
2024-01-03T00:00:00+00:00,865.55,995.15,-0.48,1,GOLD:long:0.1952@2065.0383,134.34,-4.73,
2024-01-04T00:00:00+00:00,995.29,995.29,-0.47,0,No positions,0.00,0.00,
2024-01-05T00:00:00+00:00,842.69,994.62,-0.54,1,GOLD:long:0.3723@2046.7273,152.39,-0.46,
2024-01-08T00:00:00+00:00,984.47,984.47,-1.55,0,No positions,0.00,0.00,
2024-01-09T00:00:00+00:00,984.47,984.47,-1.55,0,No positions,0.00,0.00,
2024-01-10T00:00:00+00:00,711.18,983.28,-1.67,1,GOLD:long:0.6740@2024.6140,272.92,-0.82,
2024-01-11T00:00:00+00:00,711.18,986.44,-1.36,1,GOLD:long:0.6740@2024.6140,272.92,2.34,
2024-01-12T00:00:00+00:00,869.65,1006.13,0.61,1,GOLD:long:0.3339@2049.9492,136.89,-0.41,
2024-01-15T00:00:00+00:00,869.65,1008.06,0.81,1,GOLD:long:0.3339@2049.9492,136.89,1.52,
2024-01-16T00:00:00+00:00,998.49,998.49,-0.15,0,No positions,0.00,0.00,
2024-01-17T00:00:00+00:00,849.42,997.84,-0.22,1,GOLD:long:0.3709@2006.9234,148.86,-0.45,
2024-01-18T00:00:00+00:00,849.42,1004.12,0.41,1,GOLD:long:0.3709@2006.9234,148.86,5.84,
2024-01-19T00:00:00+00:00,849.42,1006.50,0.65,1,GOLD:long:0.3709@2006.9234,148.86,8.22,
2024-01-22T00:00:00+00:00,849.42,1003.50,0.35,1,GOLD:long:0.3709@2006.9234,148.86,5.22,
2024-01-23T00:00:00+00:00,849.42,1006.35,0.64,1,GOLD:long:0.3709@2006.9234,148.86,8.07,
2024-01-24T00:00:00+00:00,849.42,1000.38,0.04,1,GOLD:long:0.3709@2006.9234,148.86,2.10,
2024-01-25T00:00:00+00:00,849.42,1003.04,0.30,1,GOLD:long:0.3709@2006.9234,148.86,4.76,
2024-01-26T00:00:00+00:00,849.42,1002.52,0.25,1,GOLD:long:0.3709@2006.9234,148.86,4.23,
2024-01-29T00:00:00+00:00,849.42,1007.49,0.75,1,GOLD:long:0.3709@2006.9234,148.86,9.21,
2024-01-30T00:00:00+00:00,849.42,1009.11,0.91,1,GOLD:long:0.3709@2006.9234,148.86,10.83,
2024-01-31T00:00:00+00:00,849.42,1009.51,0.95,1,GOLD:long:0.3709@2006.9234,148.86,11.22,
2024-02-01T00:00:00+00:00,942.68,1016.97,1.70,1,GOLD:long:0.1812@2056.1229,74.52,-0.22,
2024-02-02T00:00:00+00:00,1013.70,1013.70,1.37,0,No positions,0.00,0.00,
2024-02-05T00:00:00+00:00,1013.70,1013.70,1.37,0,No positions,0.00,0.00,
