timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2024-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2024-01-03T00:00:00+00:00,904.47,999.58,-0.04,1,AAPL:short:2.5903@184.1394,95.40,-0.29,
2024-01-04T00:00:00+00:00,904.47,1005.64,0.56,1,AAPL:short:2.5903@184.1394,95.40,5.77,
2024-01-05T00:00:00+00:00,904.47,1007.53,0.75,1,AAPL:short:2.5903@184.1394,95.40,7.67,
2024-01-08T00:00:00+00:00,995.77,995.77,-0.42,0,No positions,0.00,0.00,
2024-01-09T00:00:00+00:00,995.77,995.77,-0.42,0,No positions,0.00,0.00,
2024-01-10T00:00:00+00:00,995.77,995.77,-0.42,0,No positions,0.00,0.00,
2024-01-11T00:00:00+00:00,995.77,995.77,-0.42,0,No positions,0.00,0.00,
2024-01-12T00:00:00+00:00,995.77,995.77,-0.42,0,No positions,0.00,0.00,
2024-01-16T00:00:00+00:00,918.53,995.43,-0.46,1,AAPL:long:2.0991@183.7402,77.14,-0.23,
2024-01-17T00:00:00+00:00,918.53,993.44,-0.66,1,AAPL:long:2.0991@183.7402,77.14,-2.23,
2024-01-18T00:00:00+00:00,918.53,1005.93,0.59,1,AAPL:long:2.0991@183.7402,77.14,10.26,
2024-01-19T00:00:00+00:00,950.48,1008.20,0.82,1,AAPL:long:1.5101@191.6749,57.89,-0.17,
2024-01-22T00:00:00+00:00,950.48,1011.72,1.17,1,AAPL:long:1.5101@191.6749,57.89,3.35,
2024-01-23T00:00:00+00:00,950.48,1013.67,1.37,1,AAPL:long:1.5101@191.6749,57.89,5.29,
2024-01-24T00:00:00+00:00,950.48,1012.64,1.26,1,AAPL:long:1.5101@191.6749,57.89,4.27,
2024-01-25T00:00:00+00:00,950.48,1012.14,1.21,1,AAPL:long:1.5101@191.6749,57.89,3.77,
2024-01-26T00:00:00+00:00,950.48,1009.50,0.95,1,AAPL:long:1.5101@191.6749,57.89,1.13,
2024-01-29T00:00:00+00:00,950.48,1008.46,0.85,1,AAPL:long:1.5101@191.6749,57.89,0.08,
2024-01-30T00:00:00+00:00,950.48,1002.88,0.29,1,AAPL:long:1.5101@191.6749,57.89,-5.49,
2024-01-31T00:00:00+00:00,822.06,997.59,-0.24,1,AAPL:long:2.8591@184.5106,175.84,-0.32,
