timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2024-01-02T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Active mode. 1% risk enforced. EMA20/50 alignment and low volatility detected. Decisive entry with tight protection.,0.75,EMA_alignment;low_volatility,trend_following,trend_following
2024-01-03T00:00:00+00:00,AAPL,close,"Active-Guardian: Current position is underwater with a loss of -0.2624459431993262R. The market is in the Green Zone, but the trend strength score is -0.14 and MACD crossover is bearish, indicating a potential reversal. Closing the position to limit further losses.",0.4,bearish_MACD_crossover;negative_trend_strength,stop_loss_trigger,risk_management;trend_following
2024-01-04T00:00:00+00:00,AAPL,reject,"Active-Guardian: Market is in Green Zone, but trend strength score is -0.09 and MACD crossover is bearish, indicating a potential reversal. Recent trade outcome was a loss, and the current market sentiment does not support an entry.",0.4,,,trend_following;mean_reversion
2024-01-05T00:00:00+00:00,AAPL,reject,"Active-Guardian: Market is in the Green Zone, but the trend strength score is -0.04 and MACD crossover is bearish, indicating a potential reversal. Recent trade outcome was a loss, and the current market sentiment does not support an entry.",0.0,,,trend_following;mean_reversion
2024-01-08T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market sentiment and trend strength score indicate a potential reversal. MACD crossover is bearish, and recent trade outcome was a loss. Rejecting entry to limit further losses.",0.0,,,trend_following;risk_management
2024-01-16T00:00:00+00:00,AAPL,entry,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover and EMA alignment support long entry. Trend Strength Score is 0.17, indicating a potential uptrend.",0.8,MACD_crossover;EMA_alignment,indicator_crossover,trend_following
2024-01-17T00:00:00+00:00,AAPL,close,"Active-Guardian: Current position is underwater with a loss of -0.336R. The market is in the Green Zone, but the trend strength score is -0.12 and MACD crossover is bearish, indicating a potential reversal. Closing the position to limit further losses.",0.6,bearish_MACD_crossover;low_RSI;negative_trend_strength,stop_loss_trigger,risk_management;trend_following
2024-01-18T00:00:00+00:00,AAPL,entry,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover, RSI=62.05, and EMA alignment support long entry.",0.82,MACD_crossover;RSI_above_50;EMA_alignment,indicator_crossover;trend_strength,trend_following;mean_reversion
2024-01-19T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Trend strength score is 1.49 and MACD crossover is bullish, indicating a potential continuation. Holding the current position with a tight stop loss.",0.82,EMA_alignment;MACD_crossover;RSI_above_50,trend_continuation;support_bounce,trend_following
2024-01-22T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is profitable with a gain of 0.799520396552679R. Trend strength score is 1.76 and MACD crossover is bullish, indicating a potential continuation. Holding the position with tight protection.",0.82,EMA_alignment;MACD_crossover;RSI_bullish,trend_following;mean_reversion,trend_following;mean_reversion
2024-01-23T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Trend strength score is 1.79 and MACD crossover is bullish, indicating a potential continuation. Holding the position with a tight stop loss.",0.82,EMA_crossover;MACD_bullish;Trend_strength,indicator_crossover;trend_continuation,trend_following
2024-01-24T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight stop loss due to bullish MACD crossover and high RSI. Trend strength score is 1.63, indicating a strong uptrend.",0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2024-01-25T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Trend strength score is 1.47 and MACD crossover is bullish, indicating a potential continuation. Holding the position with tight protection.",0.82,EMA_crossover;MACD_bullish;Trend_strength,indicator_crossover;trend_continuation,trend_following
