timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2024-01-01T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2024-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2024-01-03T00:00:00+00:00,901.54,999.32,-0.07,1,GOLD:short:0.2412@2038.5351,98.33,-0.54,
2024-01-04T00:00:00+00:00,998.05,998.05,-0.20,0,No positions,0.00,0.00,
2024-01-05T00:00:00+00:00,850.26,997.03,-0.30,1,GOLD:long:0.3604@2047.7500,147.59,-0.81,
2024-01-08T00:00:00+00:00,786.93,985.47,-1.45,1,GOLD:long:0.4917@2030.0706,199.64,-1.10,
2024-01-09T00:00:00+00:00,786.93,986.33,-1.37,1,GOLD:long:0.4917@2030.0706,199.64,-0.24,
2024-01-10T00:00:00+00:00,981.92,981.92,-1.81,0,No positions,0.00,0.00,
2024-01-11T00:00:00+00:00,785.62,980.58,-1.94,1,GOLD:long:0.4828@2030.3209,196.03,-1.08,
2024-01-12T00:00:00+00:00,862.71,993.71,-0.63,1,GOLD:long:0.3211@2050.9736,131.72,-0.72,
2024-01-15T00:00:00+00:00,862.71,995.56,-0.44,1,GOLD:long:0.3211@2050.9736,131.72,1.13,
2024-01-16T00:00:00+00:00,986.03,986.03,-1.40,0,No positions,0.00,0.00,
2024-01-17T00:00:00+00:00,844.04,985.05,-1.49,1,GOLD:long:0.3531@2007.9263,141.79,-0.78,
2024-01-18T00:00:00+00:00,844.04,991.04,-0.90,1,GOLD:long:0.3531@2007.9263,141.79,5.21,
2024-01-19T00:00:00+00:00,844.04,993.31,-0.67,1,GOLD:long:0.3531@2007.9263,141.79,7.47,
2024-01-22T00:00:00+00:00,844.04,990.45,-0.96,1,GOLD:long:0.3531@2007.9263,141.79,4.61,
2024-01-23T00:00:00+00:00,844.04,993.16,-0.68,1,GOLD:long:0.3531@2007.9263,141.79,7.33,
2024-01-24T00:00:00+00:00,844.04,987.48,-1.25,1,GOLD:long:0.3531@2007.9263,141.79,1.65,
2024-01-25T00:00:00+00:00,844.04,990.01,-1.00,1,GOLD:long:0.3531@2007.9263,141.79,4.17,
2024-01-26T00:00:00+00:00,844.04,989.51,-1.05,1,GOLD:long:0.3531@2007.9263,141.79,3.68,
2024-01-29T00:00:00+00:00,844.04,994.24,-0.58,1,GOLD:long:0.3531@2007.9263,141.79,8.41,
2024-01-30T00:00:00+00:00,844.04,995.79,-0.42,1,GOLD:long:0.3531@2007.9263,141.79,9.95,
2024-01-31T00:00:00+00:00,844.04,996.17,-0.38,1,GOLD:long:0.3531@2007.9263,141.79,10.33,
2024-02-01T00:00:00+00:00,816.66,1001.94,0.19,1,GOLD:long:0.4528@2057.1504,186.30,-1.02,
2024-02-02T00:00:00+00:00,991.67,991.67,-0.83,0,No positions,0.00,0.00,
2024-02-05T00:00:00+00:00,991.67,991.67,-0.83,0,No positions,0.00,0.00,
2024-02-06T00:00:00+00:00,991.67,991.67,-0.83,0,No positions,0.00,0.00,
2024-02-07T00:00:00+00:00,991.67,991.67,-0.83,0,No positions,0.00,0.00,
2024-02-08T00:00:00+00:00,991.67,991.67,-0.83,0,No positions,0.00,0.00,
2024-02-09T00:00:00+00:00,991.67,991.67,-0.83,0,No positions,0.00,0.00,
2024-02-12T00:00:00+00:00,991.67,991.67,-0.83,0,No positions,0.00,0.00,
2024-02-13T00:00:00+00:00,715.10,989.77,-1.02,1,GOLD:long:0.6924@1994.3213,276.19,-1.52,
