Date,Price,Open,High,Low,Vol.,Change %
2000-01-03,1075.1843236490251,1069.6438902445516,1075.1843236490251,1069.0803936772227,49.69K,0.00%
2000-01-04,1068.1965065923434,1073.841010884284,1076.968008945408,1067.5492944175305,70.86K,-0.65%
2000-01-05,1067.6254234266896,1068.417067762021,1074.4243804829323,1064.610638767746,87.64K,-0.05%
2000-01-06,1060.576690302433,1069.036131489688,1071.6674854671828,1058.4103140950162,98.71K,-0.66%
2000-01-07,1061.495981522597,1060.4924792235824,1061.495981522597,1056.6580101256147,55.71K,0.09%
2000-01-10,1076.9428269307903,1062.8355440714515,1082.5465944058,1060.8122964955983,159.79K,1.46%
2000-01-11,1079.226828995978,1074.429488939628,1082.0194494481973,1073.5946181967233,104.64K,0.21%
2000-01-12,1094.650859474759,1076.7334979909638,1096.9545411029176,1074.9113475529825,191.80K,1.43%
2000-01-13,1107.1632886452028,1093.7471866142807,1109.6721579267983,1090.6774015804215,217.27K,1.14%
2000-01-14,1096.9837579274842,1106.7578568388928,1114.7065361826485,1091.1073519142533,193.45K,-0.92%
2000-01-17,1794.2324772359052,1842.2268171738383,1842.949902116995,1778.6011140611186,186.02K,63.56%
2000-01-18,1830.0247585783973,1790.709735573327,1845.5313566412337,1788.2826271012518,184.59K,1.99%
2000-01-19,1829.1796901096004,1836.8650394959056,1840.8345577952384,1813.851016950776,165.62K,-0.05%
2000-01-20,1828.5218892185778,1825.1958573437598,1831.8205305425815,1815.255959883155,138.08K,-0.04%
2000-01-21,1877.3798457278754,1828.7347974744755,1888.5655466393716,1825.6297862288495,180.28K,2.67%
2000-01-24,1872.089383175928,1877.7781700278663,1922.687180464094,1862.4963855087547,414.59K,-0.28%
2000-01-25,1815.7557527351369,1874.1536918615072,1882.0411489280198,1794.371451803029,316.26K,-3.01%
2000-01-26,1857.1143288789033,1819.404430577458,1872.961662651887,1814.8846742402561,218.50K,2.28%
2000-01-27,1857.5205001048373,1870.7272296946062,1888.7905071784062,1827.3737227292756,274.00K,0.02%
2000-01-28,1814.451683112983,1862.8242719603354,1866.8801124291965,1807.0777021298936,226.77K,-2.32%
2000-01-31,400.51995111494193,402.96215664255953,405.3949701335857,400.2196089867397,42.17K,-77.93%
2000-02-01,392.8355189117048,401.9400880528939,402.52225874248893,391.11813581845706,58.82K,-1.92%
2000-02-02,393.2041673860266,393.37259814591704,397.47469484975977,391.56686562868003,37.99K,0.09%
2000-02-03,396.3641094525637,393.5677925473287,396.3641094525637,393.489862921377,26.48K,0.80%
2000-02-04,399.13586796906213,396.3600721684345,401.61824482668777,392.78223479756576,34.50K,0.70%
2000-02-07,392.4613694349578,399.4586633502641,399.4586633502641,388.87314535748266,60.82K,-1.67%
2000-02-08,402.4176712577958,393.0273808691873,403.63832980229256,392.1082535355632,59.36K,2.54%
2000-02-09,408.06527985740036,402.7123344582521,409.78967627635194,401.03958236852174,77.15K,1.40%
2000-02-10,408.19072035186207,408.2883509795578,408.99564697199395,406.15540471584563,46.06K,0.03%
2000-02-11,408.4892384981412,408.2796921238662,408.67622497181935,405.62742545387243,39.52K,0.07%
2000-02-14,442.6467247545773,440.6390925196246,442.6467247545773,440.47652504309207,27.96K,8.36%
2000-02-15,437.34730751289453,442.46946652206213,442.46946652206213,437.3004061771596,38.33K,-1.20%
2000-02-16,437.98815786908256,438.0269223404092,439.00980919220336,435.32563583139137,45.91K,0.15%
2000-02-17,437.8820107944401,438.501756324606,440.55496159270496,437.12733597096127,42.08K,-0.02%
2000-02-18,428.1864478392098,437.5480845722178,437.95573288631635,426.8817373983438,91.90K,-2.21%
2000-02-21,424.189550283362,428.74733821381307,428.74733821381307,421.83634506034167,83.91K,-0.93%
2000-02-22,424.08455456716166,423.9949539888078,425.90581114209766,423.9949539888078,37.98K,-0.02%
2000-02-23,423.3221951555704,425.6689265679066,430.1140139786219,422.44553040580115,59.94K,-0.18%
2000-02-24,423.64116662818196,424.6796731208864,426.2356497857616,422.11977406578495,46.00K,0.08%
2000-02-25,426.683456834004,424.76117161385497,427.3132759915361,423.2330585883446,32.57K,0.72%
2000-02-28,1199.6325307456348,1206.1338329530681,1214.9053692712203,1197.9321733654763,282.26K,181.15%
2000-02-29,1203.5929843484855,1206.4596124291481,1206.4596124291481,1200.6808021435536,229.11K,0.33%
2000-03-01,1209.2217680409815,1202.3060184645744,1212.3459368337383,1202.3060184645744,233.87K,0.47%
2000-03-02,1209.7596017315777,1210.5403525698148,1211.6348772586525,1205.5488336806206,241.61K,0.04%
2000-03-03,1201.0263903638697,1210.1492291167638,1214.4955198846812,1195.6378417519368,344.75K,-0.72%
2000-03-06,1207.0005328683865,1204.74327871802,1207.0488925344437,1201.787339482021,197.64K,0.50%
