timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2022-02-24T00:00:00+00:00,AAPL,ENTRY,short,1.6531811019885563,162.642356,152.82116657370153,168.6913000557791,10.0,0,0,973.0383318187269,"RMDB SMC Short (GREEN Zone, VR: 0.99). Trigger: BOS Bearish Breakout (Vol Ratio 1.5x), Target: $152.82, Stop: $168.69 | TYPE A Phase 1 | Fees: $0.07",SMC_scalping;BOS_breakout;Bearish Continuation;Zone_GREEN,BOS_breakout,SMC;Scalping;Risk_Managed
2022-03-03T00:00:00+00:00,AAPL,CLOSE,short,1.6531811019885563,168.79251483581257,0,0,10.0,0,-10.318004874469857,989.6080538764666,"Stop loss hit | TYPE A Phase 1 | Closed 1.6532, Remaining 0.0000 | Gross: $-10.17 | Fees: $0.15",,,
2022-03-08T00:00:00+00:00,AAPL,ENTRY,short,1.6663490637261689,157.34553599999998,147.69947328723558,163.28431602765863,10.0,0,0,963.3166922556437,"RMDB SMC Short (GREEN Zone, VR: 0.98). Trigger: BOS Bearish Breakout (Vol Ratio 1.5x), Target: $147.70, Stop: $163.28 | TYPE A Phase 1 | Fees: $0.07",SMC_scalping;BOS_breakout;Bearish Continuation;Zone_GREEN,BOS_breakout,SMC;Scalping;Risk_Managed
2022-03-09T00:00:00+00:00,AAPL,CLOSE,short,1.6663490637261689,163.38228661727524,0,0,10.0,0,-10.20630597845054,979.3296449367024,"Stop loss hit | TYPE A Phase 1 | Closed 1.6663, Remaining 0.0000 | Gross: $-10.06 | Fees: $0.15",,,
2022-03-09T00:00:00+00:00,AAPL,ENTRY,short,2.059487342194489,162.85222999999996,152.0,167.6074407986892,10.0,0,0,945.6982014741462,"RMDB SMC Short (GREEN Zone, VR: 0.99). Trigger: OB High $167.36, Target: $152.00, Stop: $167.61 | TYPE A Phase 1 | Fees: $0.09",SMC_scalping;OB_FVG_limit;Bearish Continuation;Zone_GREEN,OB_mitigation,SMC;Scalping;Risk_Managed
2022-03-14T00:00:00+00:00,AAPL,CLOSE,short,2.059487342194489,152.0912,0,0,10.0,0,21.98383402188723,1001.2212461293481,"Take profit hit | TYPE A Phase 1 | Closed 2.0595, Remaining 0.0000 | Gross: $22.16 | Fees: $0.18",,,
2022-03-16T00:00:00+00:00,AAPL,ENTRY,short,2.4010054417780173,159.494246,149.41983065332158,163.66425423366695,10.0,0,0,962.8212805695608,"RMDB SMC Short (GREEN Zone, VR: 1.01). Trigger: OB High $163.41, Target: $149.42, Stop: $163.66 | TYPE A Phase 1 | Fees: $0.11",SMC_scalping;OB_FVG_limit;Bearish Continuation;Zone_GREEN,OB_mitigation,SMC;Scalping;Risk_Managed
2022-03-18T00:00:00+00:00,AAPL,CLOSE,short,2.4010054417780173,163.76245278620715,0,0,10.0,0,-10.46142652085836,990.6545093065306,"Stop loss hit | TYPE A Phase 1 | Closed 2.4010, Remaining 0.0000 | Gross: $-10.25 | Fees: $0.21",,,
2022-03-18T00:00:00+00:00,AAPL,ENTRY,short,2.6590107909815663,163.881612,150.1,167.60726257902917,10.0,0,0,946.9583770133286,"RMDB SMC Short (GREEN Zone, VR: 0.99). Trigger: OB High $167.36, Target: $150.10, Stop: $167.61 | TYPE A Phase 1 | Fees: $0.12",SMC_scalping;BOS_breakout;Bearish Continuation;Zone_GREEN,OB_mitigation,SMC;Scalping;Risk_Managed
2022-03-22T00:00:00+00:00,AAPL,CLOSE,short,2.6590107909815663,167.7078269365766,0,0,10.0,0,-10.41641427645671,980.1182602120173,"Stop loss hit | TYPE A Phase 1 | Closed 2.6590, Remaining 0.0000 | Gross: $-10.17 | Fees: $0.24",,,
